order_id,customer_name,email,order_date,product_name,category,quantity,price,city,payment_method,delivery_status,total_amount
,ali malik,ali.malik@gmailcom,2023-08-22,iPh0ne 14 Pr0,Appliances,,0,Lahore,CARD,delievered,
636.0,Bilal Qureshi,bilal.qureshi@gmailcom,,Samsung Galaxy S22,Accessories,3.0,abc,Lahore,Card,Pending,
637.0,kashif khan,kashif.khan@gmial.com,16/01/2023,iPh0ne 14 Pr0,Appliances,4.0,75080,Faisalabad,Bank Transfer,pendng,300320.0
,FATIMA CHAUDHRY,fatima.chaudhry@gmail.com,10/07/2024,Washing Machine,Accessories,-1.0,abc,islmabad,Bank Transfer,,
639.0, hina chaudhry ,.hina.chaudhry.@hotmail.com,,Smrt TV,Appliances,5.0,0,islmabad,Card,Delivered,0.0
640.0,Sara Khan,sara.khan@gmailcom,,iPhone 14 Pro,Applinces,-1.0,23149,Multan,CARD,delievered,-23149.0
641.0, ALI QURESHI ,.ali.qureshi.@yahoo.com,2024-06-29,Smrt TV,Accessories,,abc,,Card,Delivered,
642.0,Kashif Qureshi,kashif.qureshi@gmail.com,,Smart TV,Applinces,-1.0,0,Multan,Card,delievered,0.0
643.0, Fatima Raza ,.fatima.raza.@hotmail.com,09-13-2023,Airpods Pro,Electronics,-1.0,abc,Multan,,pendng,
644.0,Ahmed Chaudhry,ahmed.chaudhry@hotmail.com,,iPhone 14 Pro,eletronics,-1.0,0,islmabad,Card,delievered,0.0
645.0,kashif malik,kashif.malik@gmail.com,09-22-2023,Smart TV,Appliances,,46742,,,Delivered,
646.0,ahmed khan,ahmed.khan,2023-08-22,Smart TV,Electronics,,0,Sargodha,Bank Transfer,Delivered,
647.0, HINA MIRZA ,.hina.mirza.@gmial.com,,Samsung Galaxy S22,Accessories,2.0,0,Faisalabad,Bank Transfer,delievered,0.0
, Ayesha Mirza ,.ayesha.mirza.@gmail.com,02-15-2023,MacBook Air,Electronics,,abc,islmabad,,,
,Kashif Sheikh,kashif.sheikh,,Samsung Galaxy S22,Appliances,,0,lahor,CARD,,
650.0,Hina Khan,hina.khan@gmial.com,03/10/2023,Smart Watch,Appliances,3.0,95886,karacchi,Bank Transfer,,287658.0
651.0,Fatima Mirza,fatima.mirza@hotmail.com,2024-07-27,Airpods Pro,Applinces,-1.0,110799,,Card,pendng,-110799.0
652.0,Bilal Zafar,bilal.zafar@hotmail.com,2023-05-01,Bluetooth Speaker,Appliances,-1.0,52931,karacchi,Cash,Pending,-52931.0
653.0,Bilal Chaudhry,bilal.chaudhry@gmailcom,2023-05-10,Bluet00th Speker,Appliances,1.0,0,lahor,cash ,Cancelled,0.0
654.0,BILAL SAEED,bilal.saeed@hotmail.com,2024-09-23,iPh0ne 14 Pr0,Accessories,-1.0,0,lahor,Bank Transfer,delievered,0.0
,Sara Raza,sara.raza@gmial.com,01-08-2023,Washing Machine,eletronics,,74216,Sargodha,Bank Transfer,delievered,
656.0,Ali Zafar,ali.zafar@gmial.com,03-12-2024,Airpods Pro,Appliances,2.0,abc,islmabad,Bank Transfer,pendng,
, AYESHA MALIK ,.ayesha.malik.@gmailcom,06-23-2023,Smart TV,Electronics,,74040,Karachi,Card,pendng,
, Sara Khan ,.sara.khan.@gmial.com,2023-07-19,Washing Machine,Electronics,3.0,0,lahor,,delievered,0.0
,SARA MIRZA,sara.mirza@gmail.com,,Smrt TV,Appliances,,abc,Karachi,,Pending,
,AHMED SHEIKH,ahmed.sheikh@gmial.com,03-17-2023,iPhone 14 Pro,,-1.0,0,Lahore,,,0.0
661.0,Fatima Raza,fatima.raza@yahoo.com,,MacBook Air,Appliances,-1.0,35548,Karachi,CARD,,-35548.0
,Fatima Khan,fatima.khan@gmial.com,2023-07-02,Bluetooth Speaker,Applinces,,0,Faisalabad,cash ,pendng,
,Sara Chaudhry,sara.chaudhry@gmailcom,,Smart Watch,eletronics,3.0,58391,Multan,cash ,delievered,175173.0
664.0,FATIMA QURESHI,fatima.qureshi@gmail.com,12/02/2024,Washing Machine,eletronics,-1.0,62567,Multan,Bank Transfer,pendng,-62567.0
665.0,Bilal Khan,bilal.khan@hotmail.com,,Bluetooth Speaker,Electronics,-1.0,abc,Lahore,Bank Transfer,delievered,
666.0,Fatima Zafar,fatima.zafar@gmail.com,09-20-2024,MacBook Air,Electronics,-1.0,0,Faisalabad,Bank Transfer,pendng,0.0
667.0,ali saeed,ali.saeed@gmial.com,08-23-2023,MacBook Air,Accessories,4.0,0,Sargodha,Cash,Delivered,0.0
668.0,Hina Malik,hina.malik@gmail.com,2023-11-05,HP Laptop,,2.0,0,Karachi,cash ,,0.0
669.0, Sara Chaudhry ,.sara.chaudhry.@gmial.com,2024-03-01,iPhone 14 Pro,Applinces,5.0,0,,cash ,Pending,0.0
,Hassan Sheikh,hassan.sheikh@hotmail.com,2023-07-27,Smart TV,Applinces,-1.0,abc,Karachi,Card,delievered,
,hassan mirza,hassan.mirza,,Airpods Pro,,-1.0,0,Lahore,cash ,Pending,0.0
672.0,Ayesha Mirza,ayesha.mirza@hotmail.com,2024-10-07,Samsung Galaxy S22,Appliances,,66527,Islamabad,cash ,pendng,
673.0, Hina Zafar ,.hina.zafar.@gmailcom,11-15-2023,McB00k Air,,,107570,Multan,,Pending,
,Usman Saeed,usman.saeed@yahoo.com,,Microwave,,1.0,0,Karachi,cash ,Pending,0.0
675.0, Sara Saeed ,.sara.saeed.@gmailcom,2023-04-27,Bluetooth Speaker,,-1.0,0,islmabad,cash ,delievered,0.0
676.0, Hassan Malik ,.hassan.malik.@hotmail.com,09-21-2024,Smart Watch,Appliances,,0,Faisalabad,CARD,pendng,
677.0,USMAN MIRZA,usman.mirza@yahoo.com,2024-04-30,Airpods Pro,Appliances,4.0,abc,Sargodha,Card,,
678.0,HINA MIRZA,hina.mirza@yahoo.com,13/10/2024,Airpods Pro,Appliances,-1.0,0,Multan,Bank Transfer,pendng,0.0
679.0,Hassan Saeed,hassan.saeed@gmail.com,16/04/2023,Smart TV,Applinces,1.0,0,lahor,Bank Transfer,pendng,0.0
,Kashif Chaudhry,kashif.chaudhry@gmial.com,29/04/2024,McB00k Air,Appliances,2.0,39401,Islamabad,cash ,Delivered,78802.0
681.0,ahmed khan,ahmed.khan@gmailcom,2024-05-27,HP Laptop,eletronics,,abc,Multan,CARD,Cancelled,
,Ahmed Zafar,ahmed.zafar@hotmail.com,,Washing Machine,Accessories,,0,Faisalabad,Card,Delivered,
683.0, Usman Sheikh ,.usman.sheikh.@gmial.com,,Airpods Pro,,1.0,abc,islmabad,Card,Delivered,
, HASSAN SHEIKH ,.hassan.sheikh.@gmail.com,02-04-2023,Washing Machine,,-1.0,0,Lahore,,delievered,0.0
,usman mirza,usman.mirza@gmial.com,02-09-2023,iPhone 14 Pro,,,47375,Karachi,cash ,Delivered,
686.0, usman khan ,.usman.khan.@yahoo.com,01-18-2023,Airpods Pro,Appliances,,0,Lahore,,delievered,
687.0, ali malik ,.ali.malik.@hotmail.com,2024-03-30,Smart TV,,-1.0,0,Lahore,Bank Transfer,Cancelled,0.0
,ayesha malik,ayesha.malik@gmial.com,2023-04-01,Samsung Galaxy S22,Electronics,-1.0,6271,Lahore,Card,,-6271.0
689.0,Usman Malik,usman.malik@hotmail.com,19/10/2024,MacBook Air,eletronics,3.0,74128,,Bank Transfer,delievered,222384.0
690.0, Fatima Chaudhry ,.fatima.chaudhry.@hotmail.com,03-26-2024,Samsung Galaxy S22,Applinces,-1.0,abc,Islamabad,Cash,pendng,
691.0,Sara Saeed,sara.saeed@gmailcom,11-29-2024,HP Laptop,Applinces,,71503,islmabad,Card,Cancelled,
692.0,USMAN CHAUDHRY,usman.chaudhry@yahoo.com,04-23-2024,Airpods Pro,,5.0,0,Karachi,,Cancelled,0.0
693.0,Sara Qureshi,sara.qureshi@gmail.com,01-02-2024,MacBook Air,Appliances,-1.0,0,,,delievered,0.0
, Bilal Mirza ,.bilal.mirza.@hotmail.com,,Smrt TV,Appliances,5.0,abc,Multan,CARD,delievered,
,Ali Raza,ali.raza@gmial.com,20/06/2024,Smart Watch,Appliances,3.0,abc,Islamabad,Bank Transfer,delievered,
696.0,SARA MIRZA,sara.mirza@hotmail.com,09/07/2023,HP Laptop,,2.0,abc,Lahore,cash ,Pending,
697.0,Ahmed Mirza,ahmed.mirza@yahoo.com,,Washing Machine,Electronics,4.0,84455,lahor,Bank Transfer,Cancelled,337820.0
,BILAL ZAFAR,bilal.zafar,15/09/2024,HP Laptop,Accessories,5.0,105380,Sargodha,Card,delievered,526900.0
699.0,ALI BUTT,ali.butt@yahoo.com,10-19-2023,Bluetooth Speaker,eletronics,-1.0,111555,Islamabad,cash ,,-111555.0
,Ahmed Mirza,ahmed.mirza@gmail.com,2024-02-19,MacBook Air,Applinces,-1.0,120194,karacchi,,,-120194.0
701.0,BILAL KHAN,bilal.khan@gmial.com,04-06-2024,Washing Machine,Applinces,3.0,abc,islmabad,cash ,,
702.0,sara khan,sara.khan@yahoo.com,,Bluet00th Speker,Accessories,1.0,abc,Faisalabad,Cash,pendng,
,Ayesha Chaudhry,ayesha.chaudhry@gmail.com,07-03-2023,Airpods Pro,eletronics,-1.0,0,Karachi,Bank Transfer,,0.0
704.0, HINA QURESHI ,.hina.qureshi.@yahoo.com,03-17-2024,Airpods Pro,,5.0,0,karacchi,Cash,Delivered,0.0
705.0,ayesha khan,ayesha.khan@gmail.com,03-22-2023,Smart TV,Electronics,,0,Karachi,cash ,Delivered,
706.0,Kashif Chaudhry,kashif.chaudhry@gmial.com,2023-09-07,Airpods Pro,Appliances,-1.0,abc,islmabad,,Delivered,
, Bilal Raza ,.bilal.raza.@gmailcom,29/02/2024,Smart TV,Applinces,3.0,59018,Lahore,,Cancelled,177054.0
708.0,ahmed zafar,ahmed.zafar@gmial.com,09-01-2024,Microwave,Applinces,-1.0,abc,Faisalabad,cash ,Pending,
709.0, Usman Butt ,.usman.butt.@gmailcom,2023-02-03,Washing Machine,Accessories,1.0,abc,Multan,Bank Transfer,Cancelled,
710.0,usman khan,usman.khan@gmial.com,01-24-2023,Microwave,Appliances,,abc,,Cash,Delivered,
711.0,Fatima Butt,fatima.butt@yahoo.com,,Airpods Pro,eletronics,-1.0,abc,Karachi,,,
,Ayesha Saeed,ayesha.saeed@gmailcom,04-20-2024,Washing Machine,Appliances,-1.0,0,Faisalabad,cash ,,0.0
713.0,Ahmed Qureshi,ahmed.qureshi@gmailcom,2024-10-13,Smart Watch,Applinces,,0,,,delievered,
714.0,ayesha zafar,ayesha.zafar@gmail.com,,Microwave,Appliances,-1.0,0,Sargodha,Card,delievered,0.0
, FATIMA SHEIKH ,.fatima.sheikh.@gmial.com,,HP Laptop,eletronics,,0,Faisalabad,Card,Pending,
716.0,Ahmed Khan,ahmed.khan@gmailcom,,Samsung Galaxy S22,Accessories,5.0,0,Lahore,cash ,delievered,0.0
,Ali Chaudhry,ali.chaudhry@gmail.com,,Bluetooth Speaker,Electronics,-1.0,0,Islamabad,Bank Transfer,delievered,0.0
,Ayesha Raza,ayesha.raza@yahoo.com,2023-12-04,Washing Machine,eletronics,-1.0,abc,karacchi,Bank Transfer,delievered,
, HASSAN ZAFAR ,.hassan.zafar.@gmial.com,08-15-2023,Smart Watch,Accessories,,0,Multan,cash ,,
720.0,Hassan Raza,hassan.raza@yahoo.com,01-29-2024,HP Lpt0p,Appliances,-1.0,0,Lahore,Bank Transfer,Cancelled,0.0
,Hina Saeed,hina.saeed@yahoo.com,21/10/2024,Smart Watch,Accessories,-1.0,abc,Islamabad,CARD,delievered,
722.0,usman qureshi,usman.qureshi@hotmail.com,06-03-2023,Smart Watch,Electronics,-1.0,abc,,,Delivered,
,Hina Butt,hina.butt@gmail.com,04-12-2023,Micr0wve,Applinces,,141962,Lahore,cash ,pendng,
,fatima butt,fatima.butt@yahoo.com,12/04/2024,iPhone 14 Pro,Accessories,-1.0,0,Sargodha,,Delivered,0.0
725.0,HINA CHAUDHRY,hina.chaudhry@gmial.com,2023-04-11,Airpods Pro,Electronics,-1.0,abc,Karachi,cash ,Pending,
726.0,HINA ZAFAR,hina.zafar@gmial.com,,HP Laptop,,-1.0,abc,lahor,CARD,Cancelled,
727.0,Sara Sheikh,sara.sheikh@hotmail.com,28/06/2024,Airpods Pro,Applinces,-1.0,116354,Islamabad,cash ,Delivered,-116354.0
728.0, Hina Mirza ,.hina.mirza.@gmailcom,,Airpods Pro,Applinces,2.0,29498,Sargodha,Bank Transfer,pendng,58996.0
729.0,Ayesha Saeed,ayesha.saeed@gmial.com,19/11/2024,Airpods Pro,eletronics,2.0,abc,islmabad,cash ,,
,BILAL CHAUDHRY,bilal.chaudhry@hotmail.com,11-10-2023,Airpods Pro,Accessories,-1.0,0,lahor,cash ,Delivered,0.0
731.0,ali qureshi,ali.qureshi,22/12/2024,HP Laptop,Accessories,-1.0,abc,lahor,cash ,Cancelled,
,Hina Butt,hina.butt@gmailcom,2023-04-20,HP Laptop,,,124174,lahor,,,
733.0,Fatima Chaudhry,fatima.chaudhry@gmail.com,10-16-2024,Smart TV,eletronics,3.0,124690,Karachi,Bank Transfer,,374070.0
734.0,Sara Raza,sara.raza@gmial.com,09-09-2023,Smart Watch,,,abc,Lahore,Card,Delivered,
,Ayesha Sheikh,ayesha.sheikh@yahoo.com,24/04/2024,Washing Machine,Appliances,-1.0,7065,Karachi,,delievered,-7065.0
736.0,Bilal Mirza,bilal.mirza@gmail.com,06-08-2024,iPhone 14 Pro,Electronics,-1.0,abc,Multan,CARD,Cancelled,
,Ahmed Malik,ahmed.malik@gmail.com,2024-06-09,Smart Watch,Applinces,2.0,abc,karacchi,cash ,,
738.0,ayesha malik,ayesha.malik@gmailcom,02-16-2024,iPhone 14 Pro,eletronics,1.0,abc,lahor,Card,Cancelled,
739.0,Kashif Sheikh,kashif.sheikh@yahoo.com,08-11-2024,Smart Watch,Appliances,-1.0,48601,Lahore,CARD,pendng,-48601.0
740.0,SARA SAEED,sara.saeed@yahoo.com,07-26-2023,MacBook Air,Accessories,2.0,94151,Islamabad,cash ,Delivered,188302.0
741.0,Ali Mirza,ali.mirza@yahoo.com,,Bluetooth Speaker,eletronics,5.0,25340,islmabad,CARD,,126700.0
, Ahmed Raza ,.ahmed.raza.@gmailcom,01-02-2024,Bluetooth Speaker,Electronics,-1.0,abc,islmabad,Cash,delievered,
743.0,Ali Qureshi,ali.qureshi@gmail.com,2023-11-14,Bluetooth Speaker,,3.0,0,lahor,cash ,Delivered,0.0
744.0,AYESHA KHAN,ayesha.khan@yahoo.com,,iPh0ne 14 Pr0,Appliances,-1.0,109757,lahor,Card,Pending,-109757.0
,sara raza,sara.raza@gmail.com,,Airpods Pro,Accessories,-1.0,8465,Faisalabad,Cash,delievered,-8465.0
746.0,SARA QURESHI,sara.qureshi@gmial.com,2023-04-13,Airpods Pro,Electronics,4.0,abc,karacchi,cash ,pendng,
747.0, Sara Zafar ,.sara.zafar.@gmailcom,21/09/2023,Airpods Pro,Accessories,,abc,karacchi,,pendng,
748.0,Sara Butt,sara.butt@yahoo.com,2023-03-26,Bluetooth Speaker,Applinces,1.0,abc,Islamabad,,,
749.0,Ayesha Mirza,ayesha.mirza@gmial.com,01/10/2023,Airpods Pro,,,0,lahor,,Delivered,
750.0,SARA KHAN,sara.khan@yahoo.com,,Washing Machine,Appliances,-1.0,119516,karacchi,CARD,Cancelled,-119516.0
,Usman Malik,usman.malik@gmial.com,12/12/2023,Smart TV,eletronics,-1.0,0,Faisalabad,CARD,Cancelled,0.0
752.0,Ayesha Qureshi,ayesha.qureshi@yahoo.com,2024-04-13,Samsung Galaxy S22,Accessories,-1.0,abc,lahor,CARD,Delivered,
,Sara Qureshi,sara.qureshi@gmial.com,27/11/2024,iPhone 14 Pro,,,0,islmabad,CARD,Delivered,
,ayesha saeed,ayesha.saeed@hotmail.com,27/11/2024,Smart Watch,,,112153,Multan,Cash,delievered,
755.0,Bilal Saeed,bilal.saeed@gmailcom,2023-11-04,Samsung Galaxy S22,Applinces,3.0,18515,lahor,Card,Pending,55545.0
756.0,SARA BUTT,sara.butt@gmial.com,2023-12-25,HP Laptop,Accessories,-1.0,0,,,Pending,0.0
757.0,Usman Raza,usman.raza@gmail.com,06-17-2024,Micr0wve,,-1.0,0,karacchi,Bank Transfer,Delivered,0.0
,kashif mirza,kashif.mirza@hotmail.com,,Smrt TV,eletronics,,0,karacchi,Bank Transfer,Pending,
,Ahmed Malik,ahmed.malik@gmial.com,,Bluetooth Speaker,,-1.0,abc,islmabad,Bank Transfer,delievered,
,HASSAN SHEIKH,hassan.sheikh@yahoo.com,,Smrt TV,,,abc,,CARD,,
761.0,ali zafar,ali.zafar@gmail.com,01/05/2023,Airpods Pro,,-1.0,0,Lahore,Bank Transfer,,0.0
762.0, Usman Zafar ,.usman.zafar.@gmailcom,,iPhone 14 Pro,Appliances,,87235,Multan,cash ,Delivered,
,usman chaudhry,usman.chaudhry@yahoo.com,02-18-2023,Washing Machine,,3.0,0,islmabad,,Cancelled,0.0
, Bilal Sheikh ,.bilal.sheikh.@gmailcom,12-08-2023,Smart Watch,Appliances,-1.0,0,Karachi,,delievered,0.0
765.0,Kashif Mirza,kashif.mirza@yahoo.com,,Airpods Pro,eletronics,3.0,abc,Lahore,Cash,Pending,
,Hassan Saeed,hassan.saeed@gmial.com,2024-02-12,HP Lpt0p,,,abc,Islamabad,,Cancelled,
,AYESHA QURESHI,ayesha.qureshi@hotmail.com,03-26-2023,HP Laptop,Electronics,,0,Multan,Cash,delievered,
768.0,Fatima Butt,fatima.butt@yahoo.com,31/10/2023,iPhone 14 Pro,eletronics,-1.0,0,,Card,delievered,0.0
769.0,hina zafar,hina.zafar@gmailcom,12-24-2024,Smart TV,Accessories,-1.0,abc,Karachi,,Pending,
770.0, Fatima Saeed ,.fatima.saeed.@gmial.com,07-02-2024,Samsung Galaxy S22,Applinces,,0,islmabad,Card,delievered,
771.0,Kashif Khan,kashif.khan@gmial.com,2023-06-25,Microwave,,-1.0,0,Islamabad,Cash,,0.0
772.0,Ahmed Chaudhry,ahmed.chaudhry@gmail.com,,MacBook Air,Appliances,-1.0,0,Multan,Bank Transfer,Pending,0.0
,hina qureshi,hina.qureshi@hotmail.com,2024-09-16,Airpods Pro,Electronics,5.0,abc,Islamabad,,Pending,
774.0, Kashif Raza ,.kashif.raza.@gmailcom,2023-12-06,Samsung Galaxy S22,Applinces,-1.0,0,karacchi,Card,Cancelled,0.0
775.0,ahmed chaudhry,ahmed.chaudhry@gmailcom,,HP Laptop,,-1.0,119417,islmabad,Bank Transfer,Delivered,-119417.0
, ALI SAEED ,.ali.saeed.,,Smrt TV,Applinces,-1.0,19189,Sargodha,,pendng,-19189.0
777.0,SARA SAEED,sara.saeed@yahoo.com,10/08/2024,Washing Machine,Appliances,5.0,117681,,Cash,pendng,588405.0
778.0,hassan chaudhry,hassan.chaudhry@yahoo.com,24/05/2024,Smart Watch,Applinces,-1.0,abc,karacchi,Cash,,
,AHMED SHEIKH,ahmed.sheikh@gmailcom,2024-02-18,Airp0ds Pr0,eletronics,5.0,137273,Faisalabad,CARD,pendng,686365.0
, hina saeed ,.hina.saeed.@hotmail.com,07-22-2023,Bluetooth Speaker,eletronics,-1.0,abc,Karachi,Bank Transfer,pendng,
781.0,kashif qureshi,kashif.qureshi@gmail.com,12/02/2023,Samsung Galaxy S22,Applinces,,0,Faisalabad,,Delivered,
,Ali Khan,ali.khan@hotmail.com,,Microwave,Appliances,-1.0,12723,Karachi,cash ,Pending,-12723.0
783.0,Ayesha Malik,ayesha.malik@gmial.com,2023-01-16,Bluetooth Speaker,,-1.0,2242,Faisalabad,Card,delievered,-2242.0
784.0, AYESHA QURESHI ,.ayesha.qureshi.@hotmail.com,03-08-2024,HP Laptop,,-1.0,abc,lahor,cash ,Cancelled,
785.0,Usman Chaudhry,usman.chaudhry,04/04/2024,HP Lpt0p,Electronics,1.0,129066,Islamabad,CARD,Cancelled,129066.0
786.0,HASSAN QURESHI,hassan.qureshi@hotmail.com,,HP Laptop,Applinces,4.0,0,Lahore,cash ,delievered,0.0
787.0, AHMED BUTT ,.ahmed.butt.@gmail.com,09-22-2024,Washing Machine,eletronics,5.0,133020,Sargodha,,Cancelled,665100.0
788.0,Kashif Khan,kashif.khan@hotmail.com,,HP Laptop,Electronics,-1.0,abc,islmabad,Cash,Pending,
789.0,Fatima Sheikh,fatima.sheikh@gmailcom,09-09-2023,Microwave,Applinces,3.0,0,Karachi,cash ,pendng,0.0
,Ali Zafar,ali.zafar@hotmail.com,2023-05-27,HP Lpt0p,Electronics,5.0,0,Karachi,Card,,0.0
791.0,kashif saeed,kashif.saeed@gmial.com,,Washing Machine,Appliances,,abc,karacchi,cash ,Pending,
792.0,HINA SHEIKH,hina.sheikh@gmailcom,06-14-2023,iPhone 14 Pro,Accessories,2.0,abc,islmabad,Card,delievered,
793.0,Ayesha Butt,ayesha.butt@gmailcom,,Bluetooth Speaker,Accessories,,105564,islmabad,Card,Pending,
794.0,fatima zafar,fatima.zafar@gmial.com,,Airpods Pro,Appliances,4.0,124268,islmabad,,delievered,497072.0
795.0,KASHIF QURESHI,kashif.qureshi@yahoo.com,,MacBook Air,Electronics,-1.0,0,Islamabad,Bank Transfer,,0.0
,Kashif Raza,kashif.raza@yahoo.com,,HP Laptop,Appliances,-1.0,0,Lahore,,Delivered,0.0
797.0, ahmed khan ,.ahmed.khan.@gmail.com,01/01/2024,MacBook Air,Accessories,-1.0,0,karacchi,cash ,Cancelled,0.0
, sara chaudhry ,.sara.chaudhry.@yahoo.com,,MacBook Air,,,0,Sargodha,Cash,,
799.0, Usman Malik ,.usman.malik.@gmailcom,03/05/2024,iPhone 14 Pro,Accessories,,abc,Lahore,cash ,,
,Ayesha Sheikh,ayesha.sheikh@gmail.com,10-01-2024,Bluetooth Speaker,Electronics,,abc,Karachi,Bank Transfer,pendng,
801.0,Ali Zafar,ali.zafar@yahoo.com,16/09/2023,Microwave,Applinces,-1.0,84510,Lahore,,Pending,-84510.0
,Hassan Chaudhry,hassan.chaudhry@gmail.com,,Samsung Galaxy S22,Electronics,,0,,Cash,Cancelled,
803.0,FATIMA MIRZA,fatima.mirza@gmailcom,,Bluetooth Speaker,Appliances,,0,Sargodha,cash ,Cancelled,
804.0, Ahmed Mirza ,.ahmed.mirza.@hotmail.com,2023-04-27,MacBook Air,Electronics,2.0,abc,Karachi,Card,pendng,
805.0,AHMED MALIK,ahmed.malik@gmial.com,,Airpods Pro,Electronics,5.0,0,Islamabad,Card,,0.0
806.0, Sara Malik ,.sara.malik.@gmailcom,27/08/2023,iPhone 14 Pro,eletronics,,139761,karacchi,Card,,
807.0,Kashif Raza,kashif.raza@gmial.com,,MacBook Air,Electronics,2.0,70012,islmabad,CARD,Pending,140024.0
,ahmed malik,ahmed.malik@yahoo.com,10-12-2024,Smart Watch,,3.0,abc,Faisalabad,,Pending,
, ALI CHAUDHRY ,.ali.chaudhry.@gmailcom,,Samsung Galaxy S22,,4.0,abc,,Bank Transfer,,
,Kashif Malik,kashif.malik@hotmail.com,05-06-2024,Washing Machine,eletronics,,50882,,Card,Delivered,
,Ayesha Qureshi,ayesha.qureshi@gmailcom,,McB00k Air,eletronics,4.0,abc,lahor,,Pending,
812.0,Ayesha Khan,ayesha.khan@yahoo.com,08/07/2023,Smsung Glxy S22,eletronics,-1.0,89425,Lahore,cash ,delievered,-89425.0
813.0,HASSAN SAEED,hassan.saeed@gmailcom,,iPhone 14 Pro,Electronics,-1.0,0,Multan,Card,Pending,0.0
, Usman Butt ,.usman.butt.@hotmail.com,12-13-2023,Smart Watch,Electronics,5.0,abc,Faisalabad,,Cancelled,
,Sara Sheikh,sara.sheikh@gmail.com,03/03/2024,HP Laptop,,-1.0,abc,islmabad,Bank Transfer,pendng,
816.0,Fatima Raza,fatima.raza@gmial.com,23/08/2023,HP Laptop,eletronics,-1.0,134945,lahor,Card,pendng,-134945.0
817.0,Ahmed Saeed,ahmed.saeed@hotmail.com,03/02/2024,Smart TV,Accessories,-1.0,65640,Lahore,Bank Transfer,Cancelled,-65640.0
,USMAN SAEED,usman.saeed@hotmail.com,03/07/2024,HP Laptop,Applinces,5.0,0,Lahore,,Pending,0.0
,HINA CHAUDHRY,hina.chaudhry@gmail.com,29/07/2023,Smrt TV,,4.0,abc,Islamabad,cash ,,
820.0,Hina Raza,hina.raza@gmail.com,04-11-2024,HP Laptop,eletronics,3.0,abc,Lahore,Cash,Delivered,
821.0,HINA MIRZA,hina.mirza,03-20-2024,Bluetooth Speaker,Applinces,,abc,,CARD,Delivered,
,Ali Raza,ali.raza@yahoo.com,19/06/2024,HP Lpt0p,Accessories,-1.0,abc,Faisalabad,Cash,delievered,
823.0,Hina Khan,hina.khan@gmailcom,2024-07-15,HP Laptop,Electronics,3.0,63721,islmabad,Cash,Delivered,191163.0
, FATIMA MIRZA ,.fatima.mirza.@yahoo.com,05-21-2023,Airpods Pro,,4.0,abc,karacchi,Cash,,
, BILAL SAEED ,.bilal.saeed.@yahoo.com,01-08-2023,Samsung Galaxy S22,Accessories,5.0,105118,Islamabad,CARD,Delivered,525590.0
,KASHIF CHAUDHRY,kashif.chaudhry@yahoo.com,09-20-2023,HP Laptop,Accessories,4.0,abc,Lahore,cash ,pendng,
,HINA QURESHI,hina.qureshi@gmail.com,30/07/2023,Smart Watch,Accessories,,abc,karacchi,Cash,,
,Fatima Zafar,fatima.zafar@yahoo.com,2023-11-14,HP Laptop,Accessories,-1.0,0,Faisalabad,cash ,delievered,0.0
,Sara Mirza,sara.mirza@yahoo.com,2023-04-20,iPhone 14 Pro,Electronics,3.0,abc,lahor,,pendng,
830.0,ahmed khan,ahmed.khan@hotmail.com,2024-03-03,Smart TV,Electronics,3.0,abc,Sargodha,Cash,,
,ALI MIRZA,ali.mirza@gmailcom,08-16-2024,Smrt TV,Applinces,4.0,41185,Karachi,cash ,,164740.0
832.0,Ali Khan,ali.khan@gmailcom,2023-01-14,Samsung Galaxy S22,Accessories,,126611,Multan,Cash,,
833.0,Fatima Butt,fatima.butt@gmail.com,,HP Laptop,,-1.0,96429,,Bank Transfer,delievered,-96429.0
834.0,hina raza,hina.raza@gmial.com,10-16-2024,Bluetooth Speaker,eletronics,-1.0,abc,Islamabad,,delievered,
,HINA QURESHI,hina.qureshi@yahoo.com,,Washing Machine,,2.0,0,Islamabad,CARD,Cancelled,0.0
, sara zafar ,.sara.zafar.@gmailcom,2024-03-05,Microwave,Applinces,,abc,islmabad,,Pending,
,Fatima Sheikh,fatima.sheikh@hotmail.com,,HP Laptop,,,28899,karacchi,Card,,
838.0,Ali Saeed,ali.saeed@gmail.com,10/11/2023,Bluetooth Speaker,Appliances,,26319,Lahore,Cash,Delivered,
839.0, ahmed butt ,.ahmed.butt.@hotmail.com,,Airpods Pro,Electronics,-1.0,abc,Faisalabad,Card,Cancelled,
840.0,Kashif Zafar,kashif.zafar,2024-05-18,Washing Machine,Electronics,,abc,islmabad,Cash,delievered,
,Kashif Zafar,kashif.zafar@gmailcom,2024-01-25,Washing Machine,Electronics,-1.0,143536,Karachi,Card,,-143536.0
,AHMED MIRZA,ahmed.mirza,,HP Laptop,Electronics,,0,Lahore,CARD,delievered,
843.0,Hina Raza,hina.raza@gmailcom,2024-07-02,Smart TV,,-1.0,abc,Multan,Card,Delivered,
844.0,Kashif Sheikh,kashif.sheikh@gmail.com,12/05/2024,iPhone 14 Pro,,-1.0,abc,Islamabad,Card,Cancelled,
,KASHIF MIRZA,kashif.mirza@gmail.com,23/05/2023,Smart Watch,eletronics,-1.0,113714,islmabad,,Cancelled,-113714.0
, Hina Malik ,.hina.malik.@gmailcom,2024-03-08,Smsung Glxy S22,,-1.0,0,Sargodha,Card,Delivered,0.0
